ProteinId	UVM4_1	UVM4_2	UVM4_3	Stop1_1	Stop1_2	Stop1_3	Stop12_1	Stop12_2	Stop12_3	HA5_1	HA5_2	HA5_3	HA11_1	HA11_2	HA11_3	Synonyms
Cre02.g080200.t1.2	3.59432388108497	3.26270425247696	3.32299707579682	3.63235326090063	3.4199435439225	3.67995697184643	3.387253306536	3.42491914574894	3.4440806562205	3.49032925012592	3.65367004506871	3.78363015072276	3.50663783827657	3.4857021149025	3.54837977141021	TRK1
Cre48.g761197.t1.1	0.326420376966657	0.311725644321097	0.333537650160516	0.362307073178588	0.354086635291534	0.304860875602181	0.322318916887209	0.239191843249698	0.311015324417989	0.354225038632842	0.31837661099915	0.365307613293528	0.343498017898866	0.28872248510715	0.355888261894434	
Cre02.g080700.t1.2	0.070426576637143	0.0603856276309013	0.0730444556768416	0.071236272163399	0.0351018867873561	0.0729435720129625	0.076812574149241	0.0730972843124275	0.0734065447830545	0.0677789090218486	0.060084127984147	0.0871447439018731	0.0871760508547976	0.071768031122095	0.0772085202823032	BIP1
Cre10.g430150.t1.2	0.0168579287567822	0.0580636605419208	0.043764749288105	0.0346163399416307	0.0749571348583053	0.0533756132378782	0.0337244005588117	0.028913857510028	0.0344233335877528	0.0653122903600135	0.0333409167874145	0.0484768361799075	0.0654916943958842	0.019714556827586	0.0322813891999948	LPA1
Cre08.g372100.t1.2	0.997088076007131	0.927225581515923	0.913494403744332	1.02513824038387	1.07549292437292	1.1150261182533	0.919761839610585	0.930332831691883	0.994874226680629	0.986959968766168	1.08344822644513	1.06205413929949	1.06340446773593	1.08069694136094	0.998593879817255	HSP70A
Cre17.g728150.t1.2	0.0768643627236151		0.0975767185684096		0.0340900916276498		0.0151752395047339					0.0677471005447453		0.0239381777025385	0.0165364148429604	YKT6
Cre10.g451900.t1.1	0.269507048193186	0.253241142521572	0.229799607867381	0.393992706668797	0.618121382017544	0.338440193722938	0.350016183413686	0.693482621310341	0.311995836382464	0.234031964343366	0.30241203106963	0.270953900784183	0.274666145928703	0.301571140188086	0.241792514644174	THS1
Cre09.g416750.t1.2	0.113097774733241	0.0878244624785868	0.135801281473857	0.134917820874463	0.102338616458865	0.119665944881795	0.159450775754513	0.103836560281809	0.106066583458268	0.0778878304167533	0.119377928397588	0.0925828049376855	0.127254821365429	0.119299882696948	0.0926992949598942	CCT2
Cre03.g161800.t1.2	0.0425877959023486	0.104527886370535	0.0686829541576416	0.163799886236414	0.0761214260511658	0.0740677705626797	0.0608077238000738	0.0587782408429557	0.100540286421798	0.0949742795801483	0.120047789701335	0.0270086282634129	0.0904944923945728	0.0850776280812053	0.0944636830062388	
Cre05.g237400.t1.2	0.398614740553533	0.205771101691608	0.353675845842206	0.417230581508901	0.378546097665666	0.234808039349971	0.359161281574283	0.374612683972422	0.385604172144227	0.366637674743017	0.388535053338161	0.391809105698588	0.370454265977427	0.348152865584213	0.347590268673798	DAE1
Cre11.g467569.t1.1	1.0729085978818	1.08169634770281	1.11256574222195	1.20632996950799	1.28543596805369	1.33150838862066	1.13160324209867	1.12187765469693	1.10058615757579	1.15821298485532	1.41468729869116	1.22267549812241	1.43696458595632	1.27585815423777	1.414493040664	ATPD
Cre03.g185550.t1.2	1.54180227966336	1.54496324086417	1.58894093065932	4.95901854566099	4.54489100693159	5.11467003615514	3.13926787463979	3.19850976916216	3.58236255068775	2.62091967700809	2.69824322066513	2.79053874256408	2.50878636674075	2.42258775340491	2.63755837411627	SEBP1
Cre02.g089100.t1.2	0.120126552658991	0.123388366066186	0.107757758217468	0.113183096423188	0.128076561539152	0.133199533493806	0.106626970995921	0.106029722277351	0.0943446688871398	0.0874599336255701	0.0999945340625463	0.119498772967817	0.0970853890791396	0.158792434105192	0.0936046978573538	COPD1
Cre06.g278174.t1.1	0.0596694394193754	0.0664415440266669	0.0667411501196652		0.0657307102125066	0.0857394181048471	0.0598598934382841				0.0799322608439827	0.0532929327470877	0.0482556887923313	0.0496912892588399	0.0407657027495499	
Cre12.g537200.t1.2	0.392011240560462	0.438435629460433	0.434998954831473	0.436071989451548	0.459002215465807	0.393427206383308	0.323488422010778	0.284424312721516	0.37783904080771	0.443319943802896	0.374727206498078	0.371684959419672	0.380486168609355	0.371890102189558	0.441117390690185	OGD1
Cre06.g293150.t1.2	0.288044468385821	0.262517700609722	0.297507884532779	0.312391486575932	0.317670485608114	0.253525871444641	0.25366872902731	0.222938840703525	0.234684105406508	0.278459608362317	0.223200509537924	0.241688069121813	0.253356158969406	0.265859171712263	0.229109294615271	PGM12
Cre06.g273300.t1.2	0.146085618477707	0.144382033949832	0.131577211725784	0.14110042170132	0.153405086266579	0.129862765217146	0.135658405531873	0.122268495028871	0.138385619256224	0.808970158095145	0.128048542042219	0.144813427224318	0.134032804163012	0.135318935202239	0.142894129737736	TST1
Cre16.g688863.t1.1	0.211356499581934															
Cre02.g076250.t1.1	0.319227858519929	0.307600859761448	0.284012823510359	0.33261424178627	0.314152525926671	0.347743599355543	0.332204990755327	0.326209215924314	0.299389511872648	0.305972944038045	0.312514058162155	0.355464750520219	0.292349922797677	0.294808635430497	0.286294648030991	EFG1
Cre01.g050950.t1.2	0.431462901344485	0.415859141132332	0.451074781239483	0.433142472433364	0.500241297832521	0.471310785743213	0.581793413190498	0.527819294079875	0.580465083361164	0.495468945501279	0.607623336170454	0.470347711182282	0.553590758624476	0.502677232901392	0.533699102168302	GGR1
Cre03.g160500.t1.2	0.292575847858049	0.296487962821483	0.270727586568974	0.310692443545117	0.320713396658162	0.281253064327158	0.287236504083375	0.272086412670531	0.426410659267569	0.350433952468256	0.310166837963744	0.304598815683057	0.425282447276567	0.282817413223255	0.34312300058333	TSK1
Cre02.g145050.t1.2	0.0456190032590731	0.0383964485575841	0.05121977298553	0.0421521846454719	0.0513982633636947	0.0604845161639012	0.0542963063221815	0.053255900510763	0.0439984720616449	0.0464526385923664	0.0520792182945528	0.0370782377934196	0.0434394414161295	0.050932606314223	0.0600298124626602	CMK1
Cre06.g275900.t1.2	0.295256934402025	0.250477938326718	0.297092153256344	0.315953957003087	0.377088280196001	0.305133260793544	0.35848909143652	0.3306065383555	0.316553578532145	0.271555895042642	0.340695304690445	0.31136201548406	0.375840027039876	0.380351842668273	0.385739962563744	HON3
Cre06.g278156.t1.1	0.113853968387029															
Cre06.g306850.t1.2	0.0669367917227611	0.052965311318243	0.0511972761945266	0.0483401311135379	0.0524932443946037	0.0705700642936831	0.0634710785223795	0.0488162897415001	0.0617963319592016	0.0497915860561546	0.0518126437648188	0.0530210194190053	0.0691483158925313	0.0386090245522219	0.0488502999992059	HEL31
Cre02.g078966.t1.1	0.077154508954654	0.0832375423521314	0.0823352629144756	0.074961535432134	0.0523254032630442	0.0659926432797844	0.0620002752804136		0.0652659240991801	0.0706992431574184	0.0676055782540411	0.0650744764177813	0.0562962725101038	0.0508188937240614	0.0605889651039381	FTSH9
Cre16.g693202.t1.1	0.0304739883142967	0.0320301966011198	0.031156367467218	0.0270494952670272	0.0124716783957147	0.0187598766612426	0.016848583323282	0.014214951573624	0.0216953477427037	0.0390622913773994	0.0442023602707972	0.0146267610185887	0.0293652357731235	0.0144845952652333	0.0147882385648227	SIR1
Cre02.g088850.t1.2	0.219687750915213	0.226904676699302	0.205418819888208	0.230163907609179	0.284397218698335	0.229146562660027	0.213868212570785	0.162207760265374	0.210714572873077	0.220003985359133	0.218046933915288	0.20743550590808	0.172207263416073	0.204047592241063	0.224844956047082	RFS2
Cre03.g177350.t1.1	0.0941691838990644	0.118624806309122	0.121290887642704	0.138034271963874	0.139734128403026	0.133795489475091	0.124804388920809	0.0869003605044518	0.0908204597690953	0.106618663417497	0.10391052177677	0.0995701444519898	0.122679837172465	0.108946917679504	0.12383459606747	
Cre16.g679500.t1.2	0.0162506916594711	0.0117696273476114	0.0197718696738079	0.0135136812159644	0.015949867968758	0.0153472935230315	0.0128499213246267	0.0122992011393934	0.0124264287244349	0.0118563929606946	0.0118035091267105	0.0132345798419995	0.0136988577497151	0.00871929970155566	0.00817145760737448	NUOB8
Cre08.g358580.t1.1	0.519724939911321	0.476259728781507	0.761884862379829	0.808606554987328	0.490834884696093	0.505408251821026	0.451636731823992	0.469361610070758	0.482874529349623	0.537634576808765	0.502281657601056	0.553433332048964	0.54927188364275	0.488453233432559	0.51528850531855	CMP1
Cre10.g433950.t1.1	0.651881001446956	0.694389231254485	0.782644578194689	0.758452485295525	0.911157471688155	0.77019546845757	0.740346480100736	0.758008766293172	0.741751739408079	0.753998664264635	0.808376320886229	0.663698487069646	0.802976793697034	0.672967926142589	0.862047259174099	CURTL2
Cre02.g088600.t1.2	0.107491753907117	0.108561056047456	0.0686685514945621	0.123961490326355	0.114189012023935	0.0828489918105556	0.0988300683664302	0.0779491621763938	0.0883773459788643	0.0700207314114538	0.105283193440766	0.0751149286165307	0.0670492532660023	0.142900764222195	0.0663901520875179	ACLB1
Cre10.g436050.t1.2	1.09598242977873	1.02312261777436	1.16809931448332	1.03635901989674	1.06835960347124	0.991075415187599	0.931838783334233	0.857300707088921	0.930469423748449	1.1508424765866	0.902045518773851	1.02065262817172	0.954279019947515	0.944161695167958	0.932133135589638	FSD1
Cre10.g417700.t1.2	1.22008209449066	1.31447982095315	1.22908257611399	1.33638156099587	1.41467665861746	1.07761586914516	1.13158759031429	0.99627800938072	1.2197175739821	1.35300777143705	1.29869704268292	1.25343682837765	1.34049889952582	1.23619814805234	1.18681495864678	RPL3
Cre-1.g2716998.t1.p1	0.0434211117803671	0.0250182138708805	0.0549474379807327	0.0327284037842359	0.0279424730591624	0.0241770844943561	0.0323659362067254	0.0324697627682431	0.109562988683214	0.0161891042359465	0.0217563199591863	0.0190750521931891	0.108608019941155	0.0235217087638822	0.0233721175705438	rpoC2
Cre10.g424100.t1.2	1.1679194476749	1.09770796186698	1.300499643865	1.26750162708815	1.16256097127125	1.2666557819303	1.13412402897175	1.06425663746808	1.19597428166812	1.34811069901335	1.31579570283813	1.27205566592169	1.23363502897274	1.17858340944525	1.20284091870046	IPY1
Cre13.g580300.t1.2	0.0221641010548297						0.0194803794155957	0.0184410963226521		0.0215737125029878		0.0185899285512999				CGLD4
Cre12.g502750.t1.2	0.0677619894714058	0.085768428289178	0.0910858295820827	0.0962770289919125	0.0868625331777854	0.0780988584876636	0.0967792012384459	0.0559960473928583	0.0836857932930701	0.0790681180548287	0.0544269910938237	0.0879259891626192	0.0844806408071881	0.0599195325224842	0.0319073310353208	PFD6
Cre09.g405400.t1.2	0.346442557173764	0.013235728996818	0.0203898154532325	0.1926655975598	0.0156381686590934	0.0192852660980657	0.0372231949100035	0.0658296332078171	0.0265039194159979	0.0167900866242715	0.0184951496835812	0.358125767385185	0.0183455992847881	0.0202026926452636	0.0198614896664444	PFP3
Cre10.g461050.t1.2	0.524155635462338	0.52616088249973	0.524356252288892	0.554774133767521	0.496967189505139	0.647328116946481	0.546244493170787	0.548192772862129	0.478368306203812	0.509930043173517	0.492721067752153	0.536946223852785	0.530326362018384	0.565187245657907	0.577294167410848	ATPVA1
Cre-1.g2717006.t1.p1	0.258087013655529	0.264655495089577	0.268915201271082	0.294255965375091	0.27311853558934	0.302321970943097	0.286470757881679	0.283357956114946	0.296014110283931	0.298402607883134	0.318828940361436	0.313892731310839	0.300908179185138	0.297171761981918	0.297802646397173	rps2
Cre07.g338050.t1.2	0.494880368517248	0.517508559674549	0.529766280035844	0.541060527226978	0.644538033842356	0.562613558350871	0.468125917560511	0.474121186571613	0.527794946611559	0.52499951137186	0.591323537373942	0.498113260995015	0.554600747285288	0.51613655199934	0.574883511492216	ASA3
Cre11.g476550.t1.2	0.164252619103583	0.166378268195732	0.170178811569962	0.213838433275029	0.213540267786924	0.160750142395906	0.130276781658681	0.134663632077591	0.150318368112429	0.21238975456072	0.161689130576418	0.154598282896517	0.155824267874541	0.16297467101416	0.144847765941984	ADH11
Cre10.g439100.t1.2	1.02442913626359	0.186571913392805	1.11905763311402	0.581376428215884	0.193614313395523	0.199222726557107	0.170151600546496	0.158788805237891	0.164285150843019	0.162223430592406	0.18791275080175	0.577736583331393	0.194526027005164	0.190103172337188	0.171128011728724	CCT1
Cre-1.g2717007.t1.p1	0.306087235403083	0.313089731554842	0.275509596966051	0.306308242880047	0.297918646262257	0.351658916101846	0.317225404182961	0.314541031792734	0.347879885564412	0.322984857042494	0.312893190573292	0.344068923462335	0.308687324123823	0.281966928821563	0.30802643082047	rps18
Cre02.g101350.t1.2	1.57945645557933	1.74238772369223	1.69254306879951	1.88835824483234	1.89270566446765	1.69119372451103	1.73557652771962	1.35232109599412	1.72075364341899	1.6202882929685	1.85517512193068	1.11926752708167	1.69762567001105	1.7294830316793	1.65877735589591	RPL10A
Cre17.g727950.t1.1	0.0977836135558599	0.0831088251285233	0.115528824583838	0.100433931516226	0.0831634290413453	0.0771217519941902	0.0751311860240959	0.0624149214231017	0.0600442832768038	0.0672159615894976	0.0732171672591302	0.132074207129319	0.0668079431444951	0.132352763702305	0.0596714588070726	RPN2
Cre16.g672650.t1.2	1.11360568434486	1.23144592108931	1.37841570576033	1.09474044374741	1.42066794546783	1.34188574883901	1.10485151339939	1.12744490021501	1.28748058557311	1.26205050579306	1.33855210747466	1.17041977041577	1.43716226316019	1.327552423248	1.43145664634762	MCP14
Cre08.g385900.t1.2	0.0589329317165975		0.00697212154635937	0.0354069048181554			0.00639591326597746						0.00616424731105967			
Cre09.g415550.t1.2	0.431286282122233	0.460356529186733	0.487026197494229	0.429343214053382	0.447290741858723	0.391428680786686	0.411752119093445	0.359315453006692	0.451492787251544	0.496074117399876	0.433717211088231	0.374071836827396	0.483092990491694	0.433620105109286	0.488689490956341	ASA2
Cre16.g688850.t1.1	0.0699150970840555	0.0618140283350759	0.0753640598573421	0.0689030414242095	0.0841237486200867	0.0587028134719161	0.0722773773565731	0.0780512048878529	0.0741042643452048	0.0519185339092854	0.0781641523719802	0.0486330582629151	0.080232479939812	0.0672828600709646	0.0690822234109768	HPT2
Cre-1.g000035.t1.p1	0.0879816045099327	0.221413893894601	0.114883546730486	0.0831884405947285	0.12464196534527	0.100127286160956	0.392505785453719	0.111145928986788	0.106012075394677	0.115258939314735	0.146607348353286	0.0957627802252821	0.110062286559242	0.0986496397390062	0.108489993821729	ORF1995
Cre12.g558100.t1.2	0.127286924122806	0.119364887397637	0.134309086905337	0.135101818388496	0.128268991306227	0.113638397759883	0.126580840001364	0.117824602609513	0.106806595762802	0.118828245679341	0.1209381538509	0.0928551091246283	0.0822995128858554	0.104191254240338	0.0989486188195737	PRMT2
Cre12.g525200.t1.2	0.232413499564639	0.209494749677385	0.258416841574949	0.217010568868984	0.212519408751292	0.232566247439466	0.204364480983966	0.187294550835066	0.231124785323892	0.294321937868571	0.262196929271122	0.23738169375205	0.285492660652835	0.245191434314898	0.247677154097425	NOP56
Cre03.g180750.t1.2	1.92393146518994	1.78533921362336	1.92944226719337	2.16231179641479	2.35844978432368	2.00226457795842	1.94173408029248	2.03558296068955	2.11265166611455	1.99375213155431	2.30630684019802	1.94610180458216	2.02188864769057	2.02265925080771	2.04130483804757	METE
Cre16.g694300.t1.2	0.0399375087421964						0.026963623601201									
Cre12.g548152.t1.1	0.00998066637421355												0.00496756819557738			
Cre02.g105500.t1.2	0.0401355345505674	0.0189282699553364	0.0423406908669368	0.0434994228991036	0.0312991953299677	0.0499739850294681	0.0412688119137389	0.0184841786160948	0.0415930935157016	0.030114187680457	0.0288506360324782	0.0415261332700365	0.0591301001801773	0.0417585566417172	0.0338323898419933	AOD1
Cre02.g079800.t1.2	0.143102843084011	0.147525379659281	0.146370720433863	0.147304591219634	0.171614855983078	0.089371770804403	0.0950218682936428	0.0444224912756142	0.131370746087882	0.13170615803532	0.193951153281469	0.100195884828435	0.122018535627989	0.110558378772055	0.13505583846366	ASA6
Cre06.g260450.t1.2	0.0362956339860301	0.0328994994696661	0.0299065181013514	0.035523355153156	0.047137178620689	0.0285543499625643	0.0397254583586422	0.0208583309497382	0.0425554812960942	0.035552439872243	0.0239084165326114	0.0249173728224978	0.0438624531798572	0.0470910519693246	0.0692559112747149	LCI20
Cre12.g528700.t1.2	0.0319609513410732	0.00622375915719014	0.0271441469999432	0.0160919100940459	0.0244104053467206	0.0181654383033983	0.0170242804193223	0.0205519860107414	0.0215615944204237	0.0193382191203253		0.00999554778569028	0.0110085241877613	0.00650240953074254	0.021822927077876	TRPA1
Cre17.g697450.t1.2	0.133809253999442	0.0831956618520883	0.124098501396525	0.123192599544029	0.113341922785988	0.149709271782327	0.083735446329346	0.103479355057805	0.143898396174477	0.0891826094202482	0.100765026631074	0.13764770279447	0.138257509911558	0.161326713678524	0.133478761076874	
Cre03.g158000.t1.2	0.31028806083177	0.303277732387938	0.289943757840002	0.343574405351341	0.273123687499089	0.365000276896671	0.349480655289008	0.348668455536183	0.322291669164921	0.31931517996039	0.353984211816433	0.356293137356453	0.335730412442916	0.346629000977273	0.310465560158811	GSA1
Cre12.g550850.t1.2	10.6772899767325	10.7206648485087	10.9358771283463	11.1441946242156	11.0479458497806	12.2305911825292	11.8430053444149	10.6304766577257	12.1753136719446	10.9714374406011	12.2989804546447	12.4736880935921	12.8242273594132	11.7759594098079	12.7795185036673	PSBP1
Cre04.g229700.t1.2	0.180494790139026	0.10033535480141	0.14815854921037	0.150286108698862	0.204988890491169	0.186629602842854	0.14577763220094	0.115570261939742	0.114332877985928	0.147208242438503	0.124424700383172	0.174664043744909	0.171777399236579	0.152181384666382	0.173220180533052	UGP1
Cre10.g432800.t1.2	1.21305259640213	1.15166125123585	1.20796191646904	1.33428741011239	1.23728795607086	1.24945129484959	1.12687163832978	1.18764563766518	1.22297341686076	1.2488495967987	1.42605997214091	1.23628356472294	1.28913408669039	1.23834530648506	1.27691992935036	RPSA
Cre12.g490000.t1.2	0.152006018496589	0.127120916805159	0.135801656902081	0.141499949856615	0.158648573917798	0.188218352139342	0.133836407195581	0.140362736640785	0.332858459698426	0.320115899499276	0.142876724723307	0.346162630958402	0.154276324233847	0.126391268995714	0.151198898317181	EIF2A
Cre12.g485150.t1.2	1.05298522101464	0.994752315734421	1.22116748230044	1.149787089023	1.05928797952279	1.09677985017672	0.794302123855489	0.639389485476618	0.860890481143567	1.19390105979272	0.938095311046998	1.01396267730075	1.01905491445316	0.961168868369311	1.08890655544168	GAP1
Cre06.g278225.t1.1	0.0428823169262138	0.0302437924961329	0.0532802055105017	0.0560256893245966	0.0511661997915548	0.0205230244659139	0.0446804869029112	0.0450720885481897	0.0349326506121469	0.0442578398330339	0.0236841691491734	0.0226130448507181	0.0526516341073094	0.0442524846734454	0.0465286850243905	
Cre12.g497850.t1.2	0.0412636606147496	0.0422227672864934	0.0681133662554868	0.02109685194145	0.0718368802571654	0.0769589304846045	0.0684930970891443	0.0599400334418526	0.0439680092013816	0.0344439120820752	0.0100875628983276	0.0617507287798977	0.0158671415149956	0.0137746757666915	0.0133897443793539	
Cre03.g181300.t1.2	0.15209413732078	0.159614650946074	0.1601477363088	0.16764106503377	0.18701532949761	0.121519448747115	0.174056840870527	0.146868834426086	0.16278353608175	0.172588022033409	0.180500124423002	0.147612226650214	0.156961114379545	0.158867998690698	0.132049727403588	SHKG1
Cre06.g278750.t1.2	0.118182474962982	0.124280938742442	0.135174158667381	0.122013261813519	0.139530523223722	0.125811445433235	0.124866776240146	0.105128692425019	0.13554797273574	0.0978390765397241	0.105054250983137	0.114325474541808	0.144001130805672	0.125711057332179	0.146396453178797	UCP1
Cre12.g499350.t1.2	0.0607075096875164	0.0389109516798414	0.0215283499877101	0.0229424117777537		0.0147308371586124		0.00942420675547834	0.0128261627691635		0.0136280194788635	0.0215942463005167	0.010434604516516		0.00913763268382549	EFH7
Cre03.g205900.t1.2	0.246526364884418						0.578093531247562			0.656557814889937			0.0411524535368833			DCA1
Cre07.g354200.t1.2	0.0422313021363271	0.0252291494599822	0.0431404192299466	0.0462713947481537	0.0244930273417566	0.0278676047706835	0.0100932228445207	0.0175132437638819	0.0202338590585413	0.0163700840696927	0.0162144885091583	0.0245393415211819	0.0738861996129637	0.0230988444720621	0.0113995441859866	GAP2
Cre10.g458000.t1.2	0.0245965219248905											0.0268890020988804			0.0303111597469853	
Cre02.g093450.t1.2	0.0398003738332949	0.0465847500092572	0.0377102631028383	0.0465394315485598	0.0275656188305591	0.022789772621985	0.0253061104323664	0.0297606127579684	0.0267326136293102	0.132116982064587	0.0635635152498303	0.0437264132916855	0.0327906793304283	0.0601055717125829	0.0615968547156909	FBA2
Cre-1.g2716959.t1.p1	0.272230317187993	0.24071224332605	0.241349081402322	0.320015593304894	0.360869460114027	0.270415138152725	0.244111429656839	0.245915809853459	0.255349064830756	0.181995744586308	0.315319356716919	0.238151439096274	0.295880636325122	0.268097625580425	0.296435769980435	atpI
Cre08.g358526.t1.1	1.24521310131574	1.27389104773887	1.423229598697	1.3252471407103	1.51637499497797	1.25058741989955	1.32778031023338	1.10965090859399	1.34599501424175	1.19679673050097	1.52819800803927	1.08259908210751	1.52031108458012	1.32720281010156	1.51299835585003	AAA1
Cre01.g061077.t1.1	0.738992649784219	0.600917669738804	0.563617440574592	0.939771498087878	0.710960726215715	0.638565013825717	0.500246543102989	0.497576662291274	0.566585533912362	0.596315276980193	0.583815078979688	0.532924135788921	0.53513106413219	0.493935982685072	0.506031744151373	CGL93
Cre09.g386400.t1.2	0.364341055050994	0.338505799010209	0.474329063885706	0.527607380619431	0.546715957520215	0.357360666009766	0.397084185747122	0.376390718186083	0.392029537232207	0.332576619212147	0.257222824376132	0.369727419886477	0.342658780246551	0.453224088323815	0.228733982544639	FAP124
Cre12.g537581.t1.1	0.271833818730328	1.42209157182975	3.15522223291853	0.195231405103461	4.06515808669927	3.74839883095949	1.44255126344599	1.3229054769506	0.172401090539721	0.172380050174632	0.173864371011036	0.182026761023432	0.162409844341919	0.208675281846015	0.173607612087608	
Cre03.g194850.t1.2	1.8494437477019	1.98954308576281	2.0604841180838	1.9896638289672	1.8476941615263	1.94349553377216	1.67973475745378	1.79979632994604	1.89290715116093	1.97241241265631	2.03003791410119	1.87501591912192	2.1006778012825	1.81274613687275	2.04642947794382	MDN1
Cre09.g415800.t1.2	0.0954271543354727	0.0922042576529377	0.0775283986052483	0.115622673300564	0.137681649485393	0.131896443586963	0.0837434307671538	0.15587386338054	0.105866315755017	0.0893405050965709	0.110918187955236	0.130382419145189	0.101871641253165	0.084491213266844	0.0758453414024068	
Cre16.g678850.t1.1	0.0227311387584702															
Cre03.g149100.t1.2	1.01333043560521	1.12428494300179	1.24740933681886	1.02898555158576	0.991602862082508	0.991556413059507	0.880484787046842	0.67966999165369	0.874411151754458	1.12453932546337	0.998180270832249	0.863567333974756	0.933342088172072	0.840101104798419	0.875705473634364	CIS2
Cre13.g605250.t1.1	0.0292075627742419			0.0217701744389231												
Cre-1.g2716955.t1.p1	0.20200847119058	0.241988327929719	0.254897825862443	0.265313636692313	0.233009056171721	0.232220693232931	0.234751687877987	0.212382145791865	0.231951935156267	0.25265680258698	0.254777336145173	0.258082986236458	0.272229293967826	0.244159232285609	0.245087949886019	rps4
Cre05.g245900.t1.2	0.226138386379561	0.260719144452837	0.305699929808469	0.232465599453666	0.171092312318589	0.272457060856473	0.19861242235172	0.255401809234512	0.181356317197988	0.259416151785411	0.292571723750913	0.260503964685193	0.202871203782009	0.255177024623723	0.222839029423169	BCA2
Cre13.g585100.t1.2	0.482800190759532	1.00870758410256	0.90981974481763	1.1273030818737	1.24134721326414	0.039186192659863	0.942294517021724	1.00831878424318	1.03324294149652	0.880990320739098	0.0344529276064861	1.15074466789778	1.1537679131712	1.13110861274078	1.24554512990212	
Cre02.g119550.t1.2	0.507226920605881	0.511478650235548	0.600222166590307	0.685622661946722	0.608501843896008	0.766725743165065	0.53142242779231	0.542037385460521	0.529895158058503	0.559813188239424	0.609457899832203	0.588581696189572	0.562315710742333	0.590691253493785	0.610962855181024	NIP1
Cre04.g222700.t1.2	0.64647799891653	0.679253105449228	0.716091589950016	0.732684629132091	0.786199875774311	0.788982491986591	0.703785058628162	0.76320786994396	0.746423139459809	0.738508056491842	0.862759489214466	0.824131192411174	0.79636377046056	0.774784657569295	0.760262497491088	
Cre03.g202950.t1.1	0.0652755488467807	0.0716824707401726	0.0695645100355176	0.074565257706339	0.0883340263585146	0.0705873647801461	0.0751124133009596	0.0680262452091161	0.0695538234303926	0.0792043287697883	0.0501751199055084	0.0686705151513412	0.0766412627179744	0.0403264445900474	0.0557755062610206	TRX14
Cre13.g592200.t1.2	0.366509042016675	0.58372786016364	0.380367831399149	0.733728518950415	0.743087618447577	0.311690553807845	0.592181188980737	0.93302177074218	1.12832322549854	0.238642537567259	0.874324293949534	1.29512040395459	1.52376067576171	0.253801877230197	0.247883574796205	GSN1
Cre10.g461100.t1.1	0.0386178625568322		0.0185531000599072	0.0434585251711546		0.0484209945683128	0.0117328492393892	0.0368136975136531		0.047344442110688				0.027370413720535		
Cre17.g721500.t1.2	0.476405363032764	0.429213254107746	0.594408483170787	0.424518435999816	0.525415426872957	0.505004952811524	0.586791711132956	0.653367031764422	0.400236441253623	0.412534217834635	0.507250935162995	0.450995000375385	0.609857676791499	0.428292095917488	0.487695367073123	STA2
Cre12.g540250.t1.2	0.110587210871619			0.0331634348029663	0.0312184871830625	0.159697705252257	0.0273336854266209	0.0100252654292495		0.0396052609720476		0.0876657988123498	0.125296758057391		0.0330796359208559	SELW1
Cre02.g097900.t1.2	0.274667696630685	0.285782046298609	0.271962614937057	0.31351251721532	0.293802048495112	0.300787703227896	0.240395481280941	0.24473648059035	0.278300891094731	0.276164865306111	0.287051113949256	0.259910093189925	0.295167804921318	0.286000808603351	0.285968060960523	AST3
Cre06.g269450.t1.2	0.120190088431737	0.127451409937894	0.147782234272485	0.142161696176879	0.138825398686764	0.106268301439427	0.132879667894425	0.102332482572698	0.141261814658632	0.118116556450366	0.120417167321514	0.103038052884771	0.126188287983592	0.106955484521345	0.112172096324653	EIF3G
Cre03.g156750.t1.2	0.137365964346952	0.104315631595679	0.117694876867786	0.147198503499718	0.125788902855434	0.125532989721014	0.120818188724408	0.123941356782793	0.133120488398052	0.143851721893194	0.147686390582949	0.144858567973947	0.119526104478717	0.141922242208031	0.124969282272232	CCT5
Cre03.g170950.t1.2	1.20572762177597	1.28112536698969	0.0386855397087873	1.1602031039982	0.068043670954817	0.0220296650003644	0.0123719681674806	1.20134566017904	0.0113927325382004	1.09100374407771	1.08981614405394	1.13522857030691	0.61840310508851	1.06766169896139	0.00904841120446095	
Cre06.g257601.t1.2	3.04593899796794	3.055203353203	2.60957250577946	3.14928775377914	2.99126364741636	3.46436635133476	2.69827991170719	2.50798980175477	3.07538127163484	2.86822038301141	2.86200981547128	2.97264600252634	2.95428311179499	2.60173569195702	2.82524805049334	PRX1
Cre01.g016050.t1.2	0.13880439156035	0.0537550386758549	0.0506288214708311	0.0525636267954481	0.0630382014216308	0.0564126293163862	0.0572503868863176	0.0501164098739281	0.0514574463541468	0.0511258382152708	0.0400738431169763	0.0540789270039675	0.0557761562097377	0.0804898260466101	0.0353824376475385	PRP8
Cre06.g279150.t1.2	0.222638049748494	0.255239789407271	0.320020184881321	0.17864776046942	0.196648140872584	0.238057289718714	0.262085378889096	0.165628312869242	0.209425600336933	0.217215035486163	0.239715900653023	0.249619153871214	0.290070948585928	0.27418314730324	0.211546237677153	TSD2
Cre06.g294650.t1.2	1.26930217039732	0.829730738197263	1.06078521695593	0.328874066266548	0.709498043789816	1.40995046088178	1.31298404562531	1.20773216585873	1.31306197177574	1.23844587852562	0.257030538747344	0.224906322399637	0.643702139685681	1.23534209527068	0.648985965898973	AGT1
