prot_ID	Abund_amolpercell
A0A2K3E7I4	0.02086991875832
A0A2K3E7I5	0.4411275144465
A8HMQ3	0.104783320392218
A8HMS5	0.0505209127836756
A0A2K3E7K0	0.110170661123336
A8HMW1	0.0205459005989314
A0A2K3E7M7	0.0247892120744154
A0A2K3E7M4	0.00695733124237186
A0A2K3E7M3	0.0761409563860795
A0A2K3E7N4	0.0106517586293714
A0A2K3E7P1	0.187864077677362
A8HN02	0.204627657076204
A0A2K3E7Q2	0.0202625880990887
A0A2K3E7Q3	0.0226721135301392
A0A2K3E7Q6	0.0141542998695678
A0A2K3E7U1	0.115076952413637
A0A2K3E7P6	0.0359322928503162
A0A2K3E7T6	0.00745652654266999
A8HN42	0.0390630630151087
A8HN44	0.0136337899982542
A8HN48	0.0629753351861203
A8HN50	0.621111695109126
A8HN52	0.0709470970681711
A0A2K3E7U9	0.135153220668375
A0A2K3E7V0	0.0444150038740835
A0A2K3E7W0	0.0600714883863128
A8HN88	0.137795057255814
A0A2K3E7W3	0.00435488968809639
A0A2K3E7W9	0.0699952976000222
A8HN94	0.0496196738069497
A8HN96	0.127770466113705
A0A2K3E7X5	0.0161096811194463
A0A2K3E7X7	0.00842938969670242
Q9AU02	0.0819284601396266
A0A2K3E7Y5	0.0237608322086928
A0A2K3E7Y7	0.0159048373188571
A9ZNH0	0.0450033916187338
A0A2K3E803	0.022304195852803
A8HNC0	0.0326243853531567
A0A2K3E7Z6	0.0125388688699272
A8HND3	0.110924837362743
A0A2K3E839	0.0205954751294364
A8HNE8	0.206186225728094
A8HNF0	0.0374124466598498
A0A2K3E831	0.00672861280722369
A8HNG8	0.424829881426535
Q8HEB4	0.124095299885873
A0A2K3E861	0.014067287722919
A8HNJ6	0.00295940796712346
A8HNJ8	0.0705241484784385
Q84XR9	0.212686667040578
A0A2K3E863	0.00756604925044537
A0A2K3E877	0.0180211380636512
A0A2K3E883	0.314499510894675
A0A2K3E888	0.0294484239216366
A8JCP5	0.0932991885830967
A0A2K3E8A4	0.0105685119569655
A0A2K3E8A8	0.0141476029756906
A0A2K3E8A6	0.103374235944356
A0A2K3E8B0	0.292543657321547
A0A2K3E8B2	0.022967607305494
A0A2K3E8B7	0.00875253772552573
A8JCQ8	0.106216354644104
A0A2K3E8C7	0.0139092367208083
A8JCR1	0.0516756697425534
A0A2K3E8D8	0.066665481757756
A0A2K3E8F4	0.033557933348603
A0A2K3E8F6	0.0188286640714546
A8JCS8	0.212202554822806
A8JCS9	0.0179330940878245
A8JCT1	0.242169100802044
A0A2K3E8H7	0.0631346059962836
H9CTG6	0.0566508333060903
Q84XR8	0.0773875205432627
Q93VE0	1.28617309684115
A0A2K3E8H6	0.00565274503547387
A0A2K3E8I8	0.0261950701877237
A0A2K3E8J0	0.0161578038508034
A0A2K3E8L0	0.0376664908623321
A0A2K3E8I5	0.069529161113055
A0A2K3DZY2	0.0207671347831132
A2BCY1	0.0801240553111223
A8I9S6	0.0244248315226799
A8I9S9	0.0235718401160715
A8I9T2	0.044789062726973
A0A2K3E032	0.305801227014508
A0A2K3E007	0.0175491682285958
A0A2K3E021	0.0127065178932612
A0A2K3E038	0.00560016643567263
A0A2K3E050	0.0907725624660731
A8IA18	0.301253800402177
A8IA26	0.0195861605063783
A0A2K3E076	0.126246908659119
A0A2K3E068	0.066239197282169
A8IA45	0.12400362055719
Q695H0	0.0387535576628652
A8IA77	0.0362297324140486
A8IA86	0.129855090052519
A0A2K3E0A8	0.0413170573703534
A0A2K3E099	0.0371212687152867
A8IA98	0.0141748036970281
A8IAA3	0.0591773268801444
A0A2K3E094	0.0861272970520806
A0A2K3E0C1	0.941507632939836
A0A2K3E0A7	0.0574751278513823
A0A2K3E0D8	0.0462264004880823
A8IAD4	0.00865290895414956
A0A2K3E0F3	1.20257711380389
A8IAE5	0.0568402244049956
A0A2K3E0E3	0.0598344254030887
Q27YU6	0.0253687963723511
A0A2K3E0H1	0.175106831072582
A0A0I9QPW6	0.00205599802452691
A8IAJ4	0.0289583733254166
A0A2K3E0G2	0.0427677447891923
A0A2K3E0H7	0.0311480788199635
A0A2K3E0J4	0.0288157733487363
A0A2K3E0I6	0.208548725638127
A8IAN1	0.307829497398966
A0A2K3E0K3	0.0212719075368569
A0A2K3E0J5	0.0243514018722053
A0A2K3E0I1	0.0228330621307982
A0A220IUF1	0.0982015469303951
A8I7T8	0.0491454256128601
A0A2K3E0I4	0.0198845062194003
A8I7V2	0.104695201629172
A0A2K3E0J7	0.292193668760791
A0A2K3E0L8	0.0657731862171452
A8I7Y8	0.0210236632111002
A8I826	0.12822216484541
A0A2K3E0K0	0.0163972991035708
A8I832	0.0117114899184887
Q9AXJ2	1.10408654622802
Q84U73	0.01914896361802
A0A2K3E0P9	0.0410628904126385
A0A2K3E0R2	0.0068934745988056
A8I882	0.0574452121858689
A8I885	0.0323054300788427
A0A2K3E0N9	0.0450512631178318
A0A2K3E0R6	0.0285402730429488
A0A2K3E0R8	1.5858775498539
A8I8A3	0.18780222679795
A8I8A6	0.108810533144201
A0A2K3E0S4	0.0502444363147129
A0A2K3E0T7	0.02527838126294
A0A2K3E0V2	0.0343754969278113
Q9S7V1	0.0878608874422801
A8I8K4	0.0535858671071004
A0A2K3E0W8	0.0468656802103075
A0A2K3E0Y4	0.0189823371822467
A0A2K3E0X8	0.117445135030238
A8I8N5	0.0139857650252406
A0A2K3E0Z0	0.00667351992049489
A0A2K3E0W6	0.0214693644792083
A0A2K3E0Z7	0.0371016634831673
A0A2K3E0Z5	0.474506718088041
A0A2K3E125	0.0239726955128651
A0A2K3E133	0.0270553325323229
O49822	0.173832191616953
A0A2K3E124	0.0410368876333101
A8I8V6	0.0690863348961406
O48949	0.248023141569993
A0A2K3E132	0.0326806456885272
A0A2K3E135	0.056295382907997
A0A2K3E139	0.00672035373509111
A0A2K3E138	0.0390212347688943
A8I8Z1	0.210735025224683
A8I8Z4	0.28699415187518
A8I901	0.0451758035250024
A0A2K3E173	0.00813314253143186
A0A2K3E152	0.0268907826720443
A0A2K3E166	0.0332336846173464
Q8LLV9	0.872217520927113
A0A2K3E170	0.0232286912508799
A0A2K3E172	0.0229671744097968
A0A2K3E180	0.289598568443894
A0A2K3E193	0.0788974667526414
A0A2K3E182	0.121718140101319
A8I980	0.0812497975163841
A0A2K3E189	0.422537401576301
A0A2K3E191	0.0211507651649319
A8I9A1	0.0453186678750649
Q8LKK4	0.038753998145185
A0A2K3E1B3	0.0130991944325039
A0A1Z4F5T9	0.0225747239449289
A0A2K3E1B6	0.00173734562297112
A8I9D0	0.0340200894028603
A0A2K3E1D1	0.0713258485285628
A0A2K3E184	0.0190522602644589
Q4U0V8	0.0122402044579585
A8I9E5	0.0247228944824577
A0A2K3E1C3	0.0144204988291761
A0A2K3E1D0	0.0280322863578238
Q84UB2	0.0903065777514409
A0A2K3E1E8	0.0152762248103115
A0A2K3E1E9	0.0172080739260515
A8I9H5	0.0583483577453858
A8I9I9	0.242097834052306
A0A2K3E1F5	0.129559567908878
A0A2K3E1C6	0.030611934584665
A8I9L1	0.0420654290046502
A0A2K3E1H9	0.0364276658372455
A0A2K3E1J5	0.0184407223655199
A0A2K3E1H8	0.0666733451610135
A0A2K3E1M8	0.0709295533378014
A0A2K3E1J3	0.0822558072914965
A8JEL2	0.0150980799271368
Q6J214	0.0180104713601439
A8JEK6	0.0298969932274692
A0A2K3E1W4	0.022327979729539
A0A2K3E1S3	0.0130272093525823
A8JEJ6	0.100828290710394
A0A2K3E1T7	0.0128533895706152
A0A2K3E1T2	0.0375827757041272
A0A2K3E1T5	0.0143442177798827
A8JEG6	0.0526377898281278
A0A2K3E1Y4	0.107758667851722
A0A2K3E1Y3	0.0135002758383263
A0A2K3E1X2	0.01161824831621
A8I2E0	0.16556886376077
A0A2K3E1Z8	0.248769954103178
A0A2K3E215	0.158519112823474
A0A2K3E1X8	0.0158824460477753
A0A2K3E239	0.0466132444228001
A8I297	0.0763580198532218
A0A2K3E242	0.0250610479880031
A0A2K3E250	0.583809937159338
A8I274	0.0301055320640556
A0A2K3E226	0.225863758865324
A8I263	0.143172138029724
A8I252	0.0273027511109954
A8I247	0.137643280936379
A8I232	0.105378647779375
A0A2K3E249	0.0211350419907531
A8I208	0.00613254903879623
A8I1Y7	0.0344938675640543
A0A2K3E252	0.0149333761429
A0A2K3E272	0.0940506033628603
A0A2K3E271	0.198538941992328
Q6QAY1	0.101835257484976
A8I4T2	0.427845420949288
A0A2K3E2B8	0.0657001649035052
A8I4R4	0.00772729072423152
A0A2K3E2C0	0.0620548652974255
A0A2K3E2C7	0.400339700697612
A0A2K3E2E7	0.0100609604267568
A0A2K3E2E2	0.038167790476047
A0A2K3E2E5	0.0636940417167147
A8I4J6	0.0291103627024744
A0A2K3E2G1	0.00752741446723186
A8I4H4	0.0337169503217716
A8I4F6	0.027441481487738
A0A2K3E2H4	0.0178614964399122
A0A2K3E2L4	0.0512356729358946
A8I495	0.085173097227056
A8I478	0.137021718750179
A8I459	0.0298865898066599
A0A2K3E2M0	0.0732365830908411
A8I439	0.0614521964631782
A0A2K3E2N9	0.0194123077113411
H6V961	0.0354933933794414
A0A2K3E2P1	0.00831711273534384
A8I403	0.145406672448845
A0A2K3E2P6	0.0252767589438651
A8I3Y8	0.0342428006377666
A0A2K3E2Q4	0.0618016687200798
A0A2K3E2S0	0.300611448751831
A0A2K3E2N0	0.0730447039168316
A0A2K3E2Q0	0.0258122987847921
A8I3V3	0.0419067437252444
A0A2K3E2S1	0.0328956888905038
A8I3T3	0.0515990680357796
A8I3S5	0.0161085629070423
A0A2K3E2Q6	0.0316974331163227
A0A2K3E2T3	0.0171727346765356
A0A2K3E2T5	0.0255182678006508
A8I3Q3	0.0774325357553493
A8I3Q0	0.0398220264349996
A8I3M4	0.202883327539669
A8I3M2	0.0280352380602417
A0A2K3E2W1	0.014416189103328
A0A2K3E2W7	0.0253835793208748
Q5W9T3	0.0122984537017517
A0A2K3E2X1	0.0116467313280024
A0A2K3E2Y6	0.0711960381081367
A8I3E4	0.0183951081371759
A0A2K3E2X3	0.00325361671914948
A0A2K3E2Y8	0.0119251624154759
H6UI23	0.0182675211255256
A8I392	0.0176273623449333
A8I382	0.0395754289871975
A8I368	0.0487459415153366
A0A2K3E312	0.0144000342113906
A0A2K3E2Z7	0.0320484300316081
A0A2K3E328	0.0278642179077009
A8I320	0.0662299245698588
A8I311	0.0466390163392615
A0A2K3E350	0.122252107431902
B1B601	0.0276693653597301
A0A2K3E348	0.0560794091067889
A0A2K3E377	0.00514898836338913
A0A2K3E360	0.0736673430368295
A0A2K3E3A4	0.00436839963956222
A0A2K3E364	0.0184526951737037
A8I2V7	0.275638786547636
A8I2V3	1.69191334270773
A0A2K3E380	20.5793771066957
A0A2K3E385	0.0217752370526873
A8I2T0	0.839995808466266
A0A2K3E3D6	0.0154998594606652
A0A2K3E3A1	0.0188286186351571
A0A2K3E3B5	0.0346180421096711
A0A2K3E3B4	0.00411577283057311
A0A2K3E3E4	0.0264800356288679
Q96550	0.680705958116994
A8I2K8	0.0134506505941268
A0A2K3E3D8	0.0445827686930351
A8JGU7	0.0320588196697595
A0A2K3E3F4	0.00830350384631147
A8JGS8	0.0602458093946746
A0A2K3E3H6	0.0464354775667954
A8JGS4	0.0823640875712852
A0A2K3E3H5	0.0435257715186761
A8JGS2	0.184351879908877
A0A2K3E3K1	0.202763638937777
A0A2K3E3Q4	0.0840301577989094
A0A2K3E3J6	0.0787327342586324
P00873	0.00689300824518666
A0A2K3E3L3	2.50649631473344
A0A2K3E3K4	0.0313063703109691
A0A2K3E3K7	0.0159763060897108
A0A2K3E3M3	0.0374092628562341
A8J0N1	0.234191462476432
A8J0N3	0.0235812961018774
A0A2K3E435	0.0280619396188759
A8J0N6	0.0274772862820492
A8J0N7	0.148309712231085
A0A2K3E430	0.02060725928517
A0A2K3E484	0.0494619083434543
A0A2K3E436	0.0402451743092022
A0A2K3E486	0.277649328021585
A8JDK0	0.00543876862802086
A8JDK1	0.0500518779970422
A8JDK2	0.0474144957161822
A0A2K3E4J2	0.0361780454843774
A0A2K3E438	0.0206534807119949
A0A2K3E4D4	0.118088798383992
A0A2K3E4D9	0.030558478492682
A0A2K3E4D2	0.00557180541130965
A0A2K3E434	0.0534921222366233
A0A2K3E417	0.0253621667748849
A0A2K3E425	0.0276422565843156
A8J0Q8	0.0984476810274498
A0A2K3E3Z9	0.0247772414314755
A8J0R4	1.64442933488681
A0A2K3E3Y9	0.0955068130139902
A0A2K3E3Z0	0.136682511718899
A0A2K3E4J3	0.216790308176916
A8J0S5	0.162593989184074
A0A2K3E4L7	0.0365994793118062
A0A2K3E3Z3	0.0436849491364705
A0A2K3E4L0	0.0320395673968868
A0A2K3E443	0.0266952677033566
A0A2K3E3X9	0.0430768006540346
A0A2K3E3X2	0.0248635112779188
A0A2K3E3V5	0.0146802505482126
A8J0V1	0.0504352791124503
A0A2K3E3U6	0.0157357743558648
A8J0V6	0.059586245755518
A0A2K3E3Q0	0.0848589603491651
A0A2K3E3R4	0.0110411098373364
A0A2K3E3W0	0.0252171750425536
A0A2K3E3P6	0.0143419939508265
A0A2K3E3V3	0.0143449399330887
A0A2K3E3N1	0.00432435144972654
A8J0Z0	0.0715145158915979
A0A2K3E3U1	0.0463177375675665
A0A2K3E3N2	0.0103323925309864
A0A2K3E3L7	0.00612497301800472
A0A2K3E3L1	0.0560212178163285
A0A2K3DV46	0.06235810920313
A8J384	0.041387004101424
A8J383	0.0452407745566804
A0A2K3DV29	0.0147107119111107
A0A2K3DV47	0.10360961468743
A0A2K3DV48	0.180327113838207
A0A2K3DV60	0.0388613394210477
A8J363	0.0274738954494466
A8J355	0.0407386842337589
A0A2K3DV67	0.0574933533506385
A8J353	0.0718852123863315
Q6X898	0.152769691693024
A0A2K3DV78	0.0205004780028962
A0A2K3DV63	0.124086846996754
A0A2K3DV79	0.00929750922796148
A0A2K3DV76	0.0391629237341042
A0A2K3DV97	0.0212038371441236
A0A2K3DV90	0.0308270407453411
A8J328	0.0535431847066316
A8J311	0.0568691948542593
A0A2K3DVA5	0.035588406287013
A0A2K3DVC5	0.0318906201303131
A0A2K3DVA7	0.0324760708864743
A0A2K3DVB7	0.101329054445003
A0A2K3DVC3	0.0976710019596443
A8J2Z3	0.0380285518003669
A0A2K3DVD3	0.0500969712781311
A0A2K3DVD7	0.0509704155700099
A0A2K3DVE9	0.0663014008874201
A8J2X8	0.0655473242862802
A8J2X6	0.15382055507707
A0A2K3DVF5	0.115885556152294
A0A2K3DVE8	0.00466666426218274
A8J2W2	0.0477068410857391
A0A2K3DVF9	0.0320561464345395
A0A2K3DVH9	0.0570067003070294
A0A2K3DVJ2	0.0167967867608366
A8J2S3	0.040087986621068
A0A2K3DVJ7	0.204816002566232
A0A2K3DVM0	0.0231366644818428
A8J2Q9	0.036433258789525
A8J2Q0	0.0642440228306811
A8J2N4	0.0727773090303443
A8J2N2	0.0542972416412651
A0A2K3DVQ3	0.00504565322937163
A8J2L8	0.021613240325127
A8J2L7	0.0380759257888717
A0A2K3DVS3	0.143958563951977
A8J2L0	0.0465628709857827
A0A2K3DVV1	0.074234494102406
A8J7P4	0.0611487824393137
Q9AU05	1.21352249794477
A8J7M2	0.0523586587421362
A0A2K3DVX2	0.0139453846171656
A8J7L6	0.0408719558579988
A0A2K3DVZ8	0.0156411973330123
A8J7L1	0.038325863922796
A0A2K3DVY9	0.0217562533595216
A0A2K3DW03	0.0793019780483748
A8J7K1	0.0576500036239642
A0A2K3DW02	0.0290572255249811
A0A2K3DW05	0.00659489502952234
A0A2K3DW10	0.0758633590128297
A0A2K3DW16	0.0852485600795516
A0A2K3DW14	0.0957668503180135
E9N731	0.0319992411253536
A8J7J2	0.0665575031995216
Q9ZSJ4	0.79138660923264
A8J7I9	0.055181146164106
A8J7H8	0.167004505711311
A8J7H3	0.111777368904806
A0A2K3DW70	0.0366959030896666
A0A2K3DW64	0.00721586099075724
A0A2K3DW78	0.0176985126371564
A0A2K3DW75	0.0816124090345161
A0A2K3DW82	0.0506224409156745
A0A2K3DW83	0.0466753626766893
A0A2K3DW88	0.323486367200468
A0A2K3DWB6	0.103713451816078
A8J7C8	0.120641802733689
A8IFZ9	0.0383806422244952
A8IFZ1	0.0172244557652253
A0A2K3DWH6	0.0199779930202642
A0A2K3DWL3	0.00250499411037686
A8IFN3	0.110515136612772
A0A2K3DWM2	0.0998110881979154
A0A2K3DWL6	0.112791869184446
A8IFK0	0.0469990023308118
A0A2K3DWN4	0.00228437586357642
A0A2K3DWN5	0.0434476310864256
A0A2K3DWM7	0.0173664143066988
A0A2K3DWM9	0.0207167097394258
A0A2K3DWN1	0.024309730279567
A0A2K3DWR0	0.0190238942794416
A0A2K3DWQ5	0.0031785334657273
A8IFC8	0.115654696033311
A0A2K3DWS8	0.0126829557950112
A0A2K3DWT3	0.0154118368050937
A0A2K3DWU0	0.0242013394491021
A0A2K3DWT6	0.0909581261334255
A0A2K3DWU3	0.0058642239653695
A0A2K3DWW9	0.0112966106821499
A8IF08	0.0913584298367627
A0A2K3DWX2	0.116048442293123
A0A2K3DWY6	0.026553461247978
A8IEW6	0.0997766922418186
Q84X80	0.0496156113862856
A0A2K3DWZ7	0.0292448401859748
Q84X79	0.0460165346242285
A0A2K3DX01	0.0295103792502934
A0A2K3DX09	0.0204310354052629
A0A2K3DX15	0.0280861131784728
Q84X78	0.0955915406119436
Q84X77	0.0120557348759816
A0A2K3DX32	0.0228485079015227
A0A2K3DX29	0.037677216695575
A0A2K3DX26	0.0848831810243214
A8IEL6	0.0628582611103567
A0A2K3DX53	0.0109357126445245
A0A2K3DX44	0.0379747923903922
Q84X75	0.119201497764839
A0A2K3DX46	0.233997311485515
Q84X74	0.234287615776433
A8IEF7	0.0216246309604283
A0A2K3DX58	0.0874967449170684
A0A2K3DX63	0.102182720023921
A0A2K3DX78	0.0610376224402309
A0A2K3DX66	0.0103189441116356
A0A2K3DX75	0.0323281556422858
A0A2K3DX87	0.0991672756068612
A8IE95	0.0187372937427973
A0A2K3DX98	0.0457041968643361
A0A2K3DXB3	0.0043292065004531
A8IE53	0.0247285264689337
A8IE32	0.0698676924106446
A0A2K3DXC5	0.0135740775549611
A8IE23	0.117163270621539
A8IE17	0.170625984932013
A0A2K3DXE4	0.0366102660072881
A8IDY8	0.042803518949565
A8IDY0	0.06385038197514
A0A2K3DXF0	0.0559371050089995
A8IDW9	0.0142499331493689
